origin,hour,y_true,y_pred,model
2017-10-13,0,30.53,27.550206803427745,B1+B6
2017-10-13,1,29.38,26.759113137995787,B1+B6
2017-10-13,2,28.34,25.834935353717402,B1+B6
2017-10-13,3,28.46,25.10377955037596,B1+B6
2017-10-13,4,29.03,25.678870537640947,B1+B6
2017-10-13,5,31.47,29.058591245504125,B1+B6
2017-10-13,6,43.08,39.57379522684927,B1+B6
2017-10-13,7,59.93,50.28012802426943,B1+B6
2017-10-13,8,64.82,50.69179213082195,B1+B6
2017-10-13,9,50.81,48.020344068136026,B1+B6
2017-10-13,10,46.46,44.04661233429405,B1+B6
2017-10-13,11,44.4,38.90853230758457,B1+B6
2017-10-13,12,38.03,32.71936044718642,B1+B6
2017-10-13,13,33.49,30.27098216126952,B1+B6
2017-10-13,14,31.29,28.028084294406057,B1+B6
2017-10-13,15,34.72,31.212679505987825,B1+B6
2017-10-13,16,36.99,32.69000586408458,B1+B6
2017-10-13,17,46.45,39.15609803157454,B1+B6
2017-10-13,18,55.9,45.66480777893501,B1+B6
2017-10-13,19,49.9,48.55217541074897,B1+B6
2017-10-13,20,39.27,41.04148181818503,B1+B6
2017-10-13,21,35.21,34.90520109575923,B1+B6
2017-10-13,22,31.66,32.60612820352954,B1+B6
2017-10-13,23,29.63,27.405748940323093,B1+B6
2017-10-14,0,28.0,27.743772279261233,B1+B6
2017-10-14,1,26.99,25.898908409628252,B1+B6
2017-10-14,2,27.41,24.48922772425822,B1+B6
2017-10-14,3,26.4,23.666475913635935,B1+B6
2017-10-14,4,26.17,23.78557208093547,B1+B6
2017-10-14,5,26.1,24.536909103514617,B1+B6
2017-10-14,6,28.0,25.041327612962878,B1+B6
2017-10-14,7,33.99,28.179909981604794,B1+B6
2017-10-14,8,39.42,30.28209200885835,B1+B6
2017-10-14,9,35.95,30.30795891890669,B1+B6
2017-10-14,10,28.04,24.7632580519143,B1+B6
2017-10-14,11,22.86,21.895441635038104,B1+B6
2017-10-14,12,26.07,18.710755574976446,B1+B6
2017-10-14,13,12.67,18.186552916632543,B1+B6
2017-10-14,14,13.31,19.834474843315668,B1+B6
2017-10-14,15,26.42,22.847634051614783,B1+B6
2017-10-14,16,31.44,26.572594934740827,B1+B6
2017-10-14,17,40.02,35.1435859056248,B1+B6
2017-10-14,18,49.71,42.67478511147651,B1+B6
2017-10-14,19,52.51,44.89541803495912,B1+B6
2017-10-14,20,43.97,38.056825068671294,B1+B6
2017-10-14,21,40.03,34.78799198045684,B1+B6
2017-10-14,22,39.07,33.83613002443143,B1+B6
2017-10-14,23,31.43,30.894228418292037,B1+B6
2017-10-15,0,34.26,29.52865259378678,B1+B6
2017-10-15,1,31.56,27.708036534484293,B1+B6
2017-10-15,2,30.41,26.21171236112644,B1+B6
2017-10-15,3,29.27,25.34782678349943,B1+B6
2017-10-15,4,29.04,24.76564310377762,B1+B6
2017-10-15,5,28.91,25.57721157325647,B1+B6
2017-10-15,6,31.18,27.749264894931855,B1+B6
2017-10-15,7,35.9,33.66910394741138,B1+B6
2017-10-15,8,34.22,36.30375161292041,B1+B6
2017-10-15,9,33.24,33.54234308650317,B1+B6
2017-10-15,10,31.58,29.176345734410052,B1+B6
2017-10-15,11,30.97,25.99976431453061,B1+B6
2017-10-15,12,22.77,22.2749997135529,B1+B6
2017-10-15,13,17.07,18.580778416215175,B1+B6
2017-10-15,14,22.44,17.49245553411089,B1+B6
2017-10-15,15,26.63,21.52962633008677,B1+B6
2017-10-15,16,28.03,25.057008054581956,B1+B6
2017-10-15,17,39.38,33.88339143975599,B1+B6
2017-10-15,18,45.05,40.63798872657302,B1+B6
2017-10-15,19,45.04,41.88488726357392,B1+B6
2017-10-15,20,31.75,35.69585592757785,B1+B6
2017-10-15,21,31.73,32.237900200512996,B1+B6
2017-10-15,22,29.09,31.995239499638522,B1+B6
2017-10-15,23,18.4,26.49120855538208,B1+B6
2017-10-16,0,22.99,21.38598506383432,B1+B6
2017-10-16,1,21.26,20.238081952658444,B1+B6
2017-10-16,2,21.86,20.43402995200394,B1+B6
2017-10-16,3,21.79,21.159740913608527,B1+B6
2017-10-16,4,22.93,22.487152502818493,B1+B6
2017-10-16,5,28.9,26.313253241127455,B1+B6
2017-10-16,6,42.0,37.65384832580521,B1+B6
2017-10-16,7,55.34,47.85942406202999,B1+B6
2017-10-16,8,51.65,47.93512083587285,B1+B6
2017-10-16,9,43.12,43.54906263537329,B1+B6
2017-10-16,10,37.3,37.92460940591634,B1+B6
2017-10-16,11,33.16,35.515398983279674,B1+B6
2017-10-16,12,32.26,32.374174194721284,B1+B6
2017-10-16,13,31.68,30.083967468347026,B1+B6
2017-10-16,14,40.56,32.341262095061104,B1+B6
2017-10-16,15,42.5,36.47731305722602,B1+B6
2017-10-16,16,44.62,40.435655859410474,B1+B6
2017-10-16,17,50.9,53.39687407418131,B1+B6
2017-10-16,18,63.47,64.73180062331079,B1+B6
2017-10-16,19,66.73,65.13468016293486,B1+B6
2017-10-16,20,45.95,43.31865728472769,B1+B6
2017-10-16,21,39.05,36.86645341469604,B1+B6
2017-10-16,22,34.07,32.78128023513955,B1+B6
2017-10-16,23,31.11,26.317623388747528,B1+B6
2017-10-17,0,28.95,28.725231913511262,B1+B6
2017-10-17,1,27.02,28.05903130929023,B1+B6
2017-10-17,2,26.99,27.353586481413778,B1+B6
2017-10-17,3,27.04,28.178275810209428,B1+B6
2017-10-17,4,28.06,30.01342520398501,B1+B6
2017-10-17,5,30.57,32.87599592232203,B1+B6
2017-10-17,6,34.99,41.84638527034528,B1+B6
2017-10-17,7,46.16,52.669129847510014,B1+B6
2017-10-17,8,44.97,52.106142480727364,B1+B6
2017-10-17,9,36.95,45.11799774617836,B1+B6
2017-10-17,10,33.46,39.33230912394481,B1+B6
2017-10-17,11,31.34,35.24376927859451,B1+B6
2017-10-17,12,29.24,31.67051007072524,B1+B6
2017-10-17,13,30.22,30.331780114683593,B1+B6
2017-10-17,14,29.72,33.438829903566585,B1+B6
2017-10-17,15,32.8,36.45845236160739,B1+B6
2017-10-17,16,35.47,40.819092494508546,B1+B6
2017-10-17,17,47.92,51.44478134839362,B1+B6
2017-10-17,18,63.36,62.70853459588501,B1+B6
2017-10-17,19,67.92,64.36178463202441,B1+B6
2017-10-17,20,47.38,47.28662863384537,B1+B6
2017-10-17,21,43.61,41.98712844075512,B1+B6
2017-10-17,22,39.99,39.81926388331472,B1+B6
2017-10-17,23,36.79,35.107045773187444,B1+B6
2017-10-18,0,33.22,35.23686947358231,B1+B6
2017-10-18,1,34.02,35.56282206520507,B1+B6
2017-10-18,2,34.02,36.298914407325846,B1+B6
2017-10-18,3,31.89,34.85940812688467,B1+B6
2017-10-18,4,31.81,37.50419259569854,B1+B6
2017-10-18,5,36.03,41.441621189272446,B1+B6
2017-10-18,6,49.87,53.19076243305682,B1+B6
2017-10-18,7,66.0,66.30984293253024,B1+B6
2017-10-18,8,69.94,65.8199585362047,B1+B6
2017-10-18,9,67.91,59.300512090186686,B1+B6
2017-10-18,10,64.42,51.92749632015902,B1+B6
2017-10-18,11,63.08,49.026078585636064,B1+B6
2017-10-18,12,47.93,43.535168905812355,B1+B6
2017-10-18,13,45.97,42.838661192384876,B1+B6
2017-10-18,14,46.07,44.75391238469437,B1+B6
2017-10-18,15,55.84,50.812168953156586,B1+B6
2017-10-18,16,62.65,56.51485184561085,B1+B6
2017-10-18,17,65.66,71.9650483315088,B1+B6
2017-10-18,18,73.41,91.44899923415464,B1+B6
2017-10-18,19,83.02,99.61375675656524,B1+B6
2017-10-18,20,66.84,59.60522077231688,B1+B6
2017-10-18,21,54.27,50.24854153500549,B1+B6
2017-10-18,22,40.45,46.47106739886232,B1+B6
2017-10-18,23,36.94,40.0581378426554,B1+B6
2017-10-19,0,34.28,36.49999751658333,B1+B6
2017-10-19,1,34.26,36.68189967983594,B1+B6
2017-10-19,2,33.59,35.25611599467594,B1+B6
2017-10-19,3,33.74,34.466099943250285,B1+B6
2017-10-19,4,34.0,33.8760380185832,B1+B6
2017-10-19,5,34.89,38.0646223396611,B1+B6
2017-10-19,6,53.71,51.85500241233228,B1+B6
2017-10-19,7,67.66,68.71028624480837,B1+B6
2017-10-19,8,68.54,73.29810332713971,B1+B6
2017-10-19,9,67.82,65.15479538993854,B1+B6
2017-10-19,10,62.07,54.34874058870817,B1+B6
2017-10-19,11,49.97,47.60691675084605,B1+B6
2017-10-19,12,46.57,41.23145505329542,B1+B6
2017-10-19,13,41.55,38.990544480729014,B1+B6
2017-10-19,14,40.53,39.73989609435698,B1+B6
2017-10-19,15,43.63,44.26257352723219,B1+B6
2017-10-19,16,49.91,48.528496162177646,B1+B6
2017-10-19,17,58.01,54.777710167951355,B1+B6
2017-10-19,18,61.27,59.26168764114041,B1+B6
2017-10-19,19,54.3,57.11037982915603,B1+B6
2017-10-19,20,41.55,43.974359909713144,B1+B6
2017-10-19,21,34.6,36.116411180929774,B1+B6
2017-10-19,22,34.87,33.238201305153495,B1+B6
2017-10-19,23,31.04,29.633899160369527,B1+B6
2017-10-20,0,29.62,28.69081847660355,B1+B6
2017-10-20,1,29.02,27.6139372723818,B1+B6
2017-10-20,2,29.06,26.648240505880967,B1+B6
2017-10-20,3,29.88,26.557147419345423,B1+B6
2017-10-20,4,30.0,27.682888724918683,B1+B6
2017-10-20,5,31.01,30.356613645002238,B1+B6
2017-10-20,6,39.91,37.49780880303401,B1+B6
2017-10-20,7,47.05,46.102017443972535,B1+B6
2017-10-20,8,51.28,48.78776471369549,B1+B6
2017-10-20,9,47.0,44.684806166897616,B1+B6
2017-10-20,10,43.14,41.83879031674715,B1+B6
2017-10-20,11,41.28,39.97419073201561,B1+B6
2017-10-20,12,37.59,36.45738976119911,B1+B6
2017-10-20,13,33.06,34.22110018324831,B1+B6
2017-10-20,14,32.89,32.75872132402248,B1+B6
2017-10-20,15,32.61,35.629668572129525,B1+B6
2017-10-20,16,33.04,38.48553198350571,B1+B6
2017-10-20,17,44.61,45.127415004207734,B1+B6
2017-10-20,18,47.86,48.72764682687388,B1+B6
2017-10-20,19,46.94,50.28784401838149,B1+B6
2017-10-20,20,38.98,41.07392273273711,B1+B6
2017-10-20,21,41.84,36.954327739934264,B1+B6
2017-10-20,22,35.86,36.34831313687728,B1+B6
2017-10-20,23,32.74,31.798768739276806,B1+B6
2017-10-21,0,35.0,31.263000630574997,B1+B6
2017-10-21,1,32.52,29.621939853863893,B1+B6
2017-10-21,2,32.05,30.03085341590289,B1+B6
2017-10-21,3,30.84,30.35297446991411,B1+B6
2017-10-21,4,29.35,30.588086351914093,B1+B6
2017-10-21,5,30.3,31.921156209545536,B1+B6
2017-10-21,6,31.16,33.85304649849177,B1+B6
2017-10-21,7,35.88,38.40402623200104,B1+B6
2017-10-21,8,41.91,41.59205999052063,B1+B6
2017-10-21,9,46.07,41.18538901667639,B1+B6
2017-10-21,10,47.71,42.29804984885956,B1+B6
2017-10-21,11,45.98,40.065074947544765,B1+B6
2017-10-21,12,35.0,37.414813423539236,B1+B6
2017-10-21,13,31.02,33.03552977891609,B1+B6
2017-10-21,14,32.09,32.329325554321976,B1+B6
2017-10-21,15,32.0,32.39885731973555,B1+B6
2017-10-21,16,32.09,33.45702845976009,B1+B6
2017-10-21,17,36.56,39.02539467618402,B1+B6
2017-10-21,18,40.2,43.530140718590275,B1+B6
2017-10-21,19,40.71,42.10746390748375,B1+B6
2017-10-21,20,31.75,35.95783936301731,B1+B6
2017-10-21,21,28.59,32.037578138141306,B1+B6
2017-10-21,22,27.5,30.20685794996397,B1+B6
2017-10-21,23,15.48,26.066491180903146,B1+B6
2017-10-22,0,19.1,19.551048214256202,B1+B6
2017-10-22,1,19.03,15.492946368934266,B1+B6
2017-10-22,2,16.9,14.994528753929961,B1+B6
2017-10-22,3,12.98,12.264977601707015,B1+B6
2017-10-22,4,9.24,11.450406329686459,B1+B6
2017-10-22,5,5.23,12.609450746163601,B1+B6
2017-10-22,6,9.86,11.387782357550208,B1+B6
2017-10-22,7,9.85,13.555879908766197,B1+B6
2017-10-22,8,13.04,19.09467058843261,B1+B6
2017-10-22,9,12.9,17.898536282543972,B1+B6
2017-10-22,10,13.09,17.34633981169266,B1+B6
2017-10-22,11,14.3,17.67898616348815,B1+B6
2017-10-22,12,13.58,18.7039111142742,B1+B6
2017-10-22,13,13.44,17.271773819533834,B1+B6
2017-10-22,14,13.5,20.80235436475169,B1+B6
2017-10-22,15,23.39,22.519395175764195,B1+B6
2017-10-22,16,28.65,26.150836738810074,B1+B6
2017-10-22,17,34.45,33.81613070921654,B1+B6
2017-10-22,18,49.9,41.942314261532005,B1+B6
2017-10-22,19,49.97,42.58153714409121,B1+B6
2017-10-22,20,44.92,35.5962989564739,B1+B6
2017-10-22,21,35.88,32.940229001785646,B1+B6
2017-10-22,22,32.24,32.4769140208839,B1+B6
2017-10-22,23,29.05,27.63602856489303,B1+B6
2017-10-23,0,28.61,27.595864411148124,B1+B6
2017-10-23,1,27.86,25.600794389006012,B1+B6
2017-10-23,2,26.43,25.21326092043854,B1+B6
2017-10-23,3,23.07,24.987206608322623,B1+B6
2017-10-23,4,22.22,24.461692610915186,B1+B6
2017-10-23,5,30.33,29.544688502755996,B1+B6
2017-10-23,6,42.36,40.81619542463275,B1+B6
2017-10-23,7,50.21,51.485422791432185,B1+B6
2017-10-23,8,50.0,53.5208527732186,B1+B6
2017-10-23,9,45.39,53.872954037766235,B1+B6
2017-10-23,10,46.02,55.746258063762795,B1+B6
2017-10-23,11,46.1,54.09110369709765,B1+B6
2017-10-23,12,43.16,53.96645456199899,B1+B6
2017-10-23,13,46.34,50.496000950914535,B1+B6
2017-10-23,14,46.74,54.63216331952681,B1+B6
2017-10-23,15,46.01,50.95550071480967,B1+B6
2017-10-23,16,46.08,53.35549099035654,B1+B6
2017-10-23,17,49.66,59.07695661351339,B1+B6
2017-10-23,18,54.2,68.70893847703518,B1+B6
2017-10-23,19,53.91,71.00551379848764,B1+B6
2017-10-23,20,50.12,53.237428090608375,B1+B6
2017-10-23,21,45.48,45.2518705882058,B1+B6
2017-10-23,22,37.7,40.80219523583446,B1+B6
2017-10-23,23,36.0,35.05742003726262,B1+B6
2017-10-24,0,31.68,33.90739448348113,B1+B6
2017-10-24,1,32.41,33.47508290090663,B1+B6
2017-10-24,2,32.09,33.02484103310931,B1+B6
2017-10-24,3,31.67,32.06169628316718,B1+B6
2017-10-24,4,32.07,31.708988480488554,B1+B6
2017-10-24,5,34.3,33.74866991311061,B1+B6
2017-10-24,6,43.56,42.464058261473994,B1+B6
2017-10-24,7,46.59,51.05898808756972,B1+B6
2017-10-24,8,53.91,56.020793516782106,B1+B6
2017-10-24,9,48.42,53.424167968338324,B1+B6
2017-10-24,10,49.08,55.98085457307647,B1+B6
2017-10-24,11,45.39,54.263236442601425,B1+B6
2017-10-24,12,38.58,46.667023256856645,B1+B6
2017-10-24,13,38.23,45.19793312710849,B1+B6
2017-10-24,14,36.99,41.53140825796652,B1+B6
2017-10-24,15,36.99,42.26090586238378,B1+B6
2017-10-24,16,36.1,41.73041160244806,B1+B6
2017-10-24,17,39.68,45.30037452025876,B1+B6
2017-10-24,18,44.9,49.74893273452172,B1+B6
2017-10-24,19,39.56,46.48415055376094,B1+B6
2017-10-24,20,33.0,38.85352055171332,B1+B6
2017-10-24,21,32.6,32.74122654545581,B1+B6
2017-10-24,22,30.18,29.69510382198881,B1+B6
2017-10-24,23,27.02,25.811741295181513,B1+B6
2017-10-25,0,15.78,25.156020115291792,B1+B6
2017-10-25,1,15.05,23.205008693112145,B1+B6
