origin,y_true,y_pred,model
2016-01-04,27.474583333333328,27.064107077532064,DailyLEAR-LASSO
2016-01-05,33.389166666666675,34.07146428928228,DailyLEAR-LASSO
2016-01-06,33.606249999999996,36.66206207303995,DailyLEAR-LASSO
2016-01-07,33.39541666666666,30.63149159967431,DailyLEAR-LASSO
2016-01-08,26.9675,26.156346858395878,DailyLEAR-LASSO
2016-01-09,28.89708333333333,31.890133529545093,DailyLEAR-LASSO
2016-01-10,20.562916666666666,18.087332793557295,DailyLEAR-LASSO
2016-01-11,33.61625,36.86083944021361,DailyLEAR-LASSO
2016-01-12,29.446249999999996,33.94977498570874,DailyLEAR-LASSO
2016-01-13,29.160416666666666,30.300469774789605,DailyLEAR-LASSO
2016-01-14,33.59416666666667,32.92658442948828,DailyLEAR-LASSO
2016-01-15,35.40416666666666,37.08609550021482,DailyLEAR-LASSO
2016-01-16,28.3175,28.96100896587441,DailyLEAR-LASSO
2016-01-17,27.566249999999997,28.318492783277673,DailyLEAR-LASSO
2016-01-18,38.86625000000001,37.729518032313706,DailyLEAR-LASSO
2016-01-19,48.20208333333334,36.317335184417836,DailyLEAR-LASSO
2016-01-20,48.72666666666667,42.51713856294959,DailyLEAR-LASSO
2016-01-21,52.17958333333333,46.61946379829809,DailyLEAR-LASSO
2016-01-22,33.2925,35.43994168954687,DailyLEAR-LASSO
2016-01-23,28.279583333333335,23.951414226195517,DailyLEAR-LASSO
2016-01-24,26.34500000000001,24.66180411083718,DailyLEAR-LASSO
2016-01-25,28.34041666666667,33.97010632399809,DailyLEAR-LASSO
2016-01-26,25.510416666666657,28.58063776025894,DailyLEAR-LASSO
2016-01-27,19.202499999999997,22.0842471488087,DailyLEAR-LASSO
2016-01-28,25.80208333333333,27.892356685761563,DailyLEAR-LASSO
2016-01-29,22.647500000000004,18.280100135359902,DailyLEAR-LASSO
2016-01-30,12.052083333333334,6.531239441184049,DailyLEAR-LASSO
2016-01-31,12.051249999999998,0.023322256358667914,DailyLEAR-LASSO
2016-02-01,21.254166666666666,22.741115098358968,DailyLEAR-LASSO
2016-02-02,16.56958333333333,19.311019187157946,DailyLEAR-LASSO
2016-02-03,22.866666666666664,20.289868319963432,DailyLEAR-LASSO
2016-02-04,26.36333333333334,30.85210583537705,DailyLEAR-LASSO
2016-02-05,27.860416666666666,29.208893976940203,DailyLEAR-LASSO
2016-02-06,16.296249999999997,7.771598528837352,DailyLEAR-LASSO
2016-02-07,9.772916666666667,-3.491768380603446,DailyLEAR-LASSO
2016-02-08,13.64125,20.34303899337052,DailyLEAR-LASSO
2016-02-09,16.152083333333334,23.21038358128677,DailyLEAR-LASSO
2016-02-10,24.32916666666667,27.74357082849035,DailyLEAR-LASSO
2016-02-11,25.71541666666667,24.876547937913312,DailyLEAR-LASSO
2016-02-12,28.591666666666672,35.48448446380357,DailyLEAR-LASSO
2016-02-13,22.936666666666667,17.34007179576775,DailyLEAR-LASSO
2016-02-14,15.366249999999999,4.36680888331103,DailyLEAR-LASSO
2016-02-15,24.527083333333334,30.632858518631544,DailyLEAR-LASSO
2016-02-16,32.368750000000006,33.7975111147285,DailyLEAR-LASSO
2016-02-17,26.089166666666667,30.505317194285944,DailyLEAR-LASSO
2016-02-18,27.86375,33.410792165640295,DailyLEAR-LASSO
2016-02-19,27.362499999999997,28.174894192089514,DailyLEAR-LASSO
2016-02-20,14.190000000000003,-3.2750655077050723,DailyLEAR-LASSO
2016-02-21,8.923749999999998,-3.079750848270052,DailyLEAR-LASSO
2016-02-22,19.18958333333333,24.754565695274884,DailyLEAR-LASSO
2016-02-23,24.519166666666663,27.352172166163577,DailyLEAR-LASSO
2016-02-24,23.95125,24.388505041534525,DailyLEAR-LASSO
2016-02-25,27.88,28.115759491833053,DailyLEAR-LASSO
2016-02-26,27.833750000000006,30.864849961414738,DailyLEAR-LASSO
2016-02-27,23.000833333333343,19.591052790064165,DailyLEAR-LASSO
2016-02-28,18.33666666666667,16.28918492470436,DailyLEAR-LASSO
2016-02-29,23.944999999999997,28.014954608984446,DailyLEAR-LASSO
2016-03-01,24.997083333333332,29.706448920119602,DailyLEAR-LASSO
2016-03-02,24.049166666666668,26.283832016903716,DailyLEAR-LASSO
2016-03-03,28.190416666666664,32.446784932725244,DailyLEAR-LASSO
2016-03-04,24.883749999999996,22.905933381658137,DailyLEAR-LASSO
2016-03-05,23.12625,25.76569948446117,DailyLEAR-LASSO
2016-03-06,21.333750000000006,15.721042721058051,DailyLEAR-LASSO
2016-03-07,29.422916666666666,33.32773245911067,DailyLEAR-LASSO
2016-03-08,28.36375000000001,30.874923336588743,DailyLEAR-LASSO
2016-03-09,25.749166666666664,23.02870544928589,DailyLEAR-LASSO
2016-03-10,26.155,31.620069688966957,DailyLEAR-LASSO
2016-03-11,27.92250000000001,30.445817536294335,DailyLEAR-LASSO
2016-03-12,27.81458333333333,23.09667955513725,DailyLEAR-LASSO
2016-03-13,22.926666666666662,22.600827854270648,DailyLEAR-LASSO
2016-03-14,27.454583333333332,32.9435698108704,DailyLEAR-LASSO
2016-03-15,27.145416666666666,29.650353953616317,DailyLEAR-LASSO
2016-03-16,25.40958333333334,24.757820399848583,DailyLEAR-LASSO
2016-03-17,27.63083333333333,27.647296737710853,DailyLEAR-LASSO
2016-03-18,25.24083333333333,27.806541415231266,DailyLEAR-LASSO
2016-03-19,24.549166666666668,21.201151729550624,DailyLEAR-LASSO
2016-03-20,17.882916666666667,4.03930058704486,DailyLEAR-LASSO
2016-03-21,25.300833333333333,25.880639824753832,DailyLEAR-LASSO
2016-03-22,28.4225,29.6994004514262,DailyLEAR-LASSO
2016-03-23,26.442083333333333,29.6059158164097,DailyLEAR-LASSO
2016-03-24,27.783749999999998,29.71294515595882,DailyLEAR-LASSO
2016-03-25,25.452916666666667,15.236691098709663,DailyLEAR-LASSO
2016-03-26,20.090833333333332,20.662464039604256,DailyLEAR-LASSO
2016-03-27,10.168333333333333,3.906777047525896,DailyLEAR-LASSO
2016-03-28,1.5220833333333328,-0.590979628024634,DailyLEAR-LASSO
2016-03-29,22.066666666666666,20.972354918910487,DailyLEAR-LASSO
2016-03-30,27.193749999999998,24.626263355735887,DailyLEAR-LASSO
2016-03-31,27.94208333333334,31.53181541626974,DailyLEAR-LASSO
2016-04-01,27.59625,29.31597583509485,DailyLEAR-LASSO
2016-04-02,21.498333333333335,10.883988117435663,DailyLEAR-LASSO
2016-04-03,17.689583333333328,19.968891392470486,DailyLEAR-LASSO
2016-04-04,27.139166666666668,29.02195488838618,DailyLEAR-LASSO
2016-04-05,26.872500000000002,31.15724814963351,DailyLEAR-LASSO
2016-04-06,22.62,21.500701404115468,DailyLEAR-LASSO
2016-04-07,22.820833333333336,22.08582859011687,DailyLEAR-LASSO
2016-04-08,28.347083333333334,31.97353374560696,DailyLEAR-LASSO
2016-04-09,24.13666666666667,23.64966499192188,DailyLEAR-LASSO
2016-04-10,19.307083333333335,17.006997007994684,DailyLEAR-LASSO
2016-04-11,23.594166666666663,22.8213740388806,DailyLEAR-LASSO
2016-04-12,28.355000000000004,30.53086685856152,DailyLEAR-LASSO
2016-04-13,28.53791666666666,30.183332298095504,DailyLEAR-LASSO
2016-04-14,26.73875,30.580139762774632,DailyLEAR-LASSO
2016-04-15,25.2375,23.59464816695202,DailyLEAR-LASSO
2016-04-16,18.894583333333333,7.677928204068209,DailyLEAR-LASSO
2016-04-17,18.5125,12.540912742716522,DailyLEAR-LASSO
2016-04-18,23.93166666666666,23.92872004749818,DailyLEAR-LASSO
2016-04-19,20.54041666666667,18.776810083416624,DailyLEAR-LASSO
2016-04-20,23.90958333333333,23.998771244808598,DailyLEAR-LASSO
2016-04-21,26.586666666666673,22.685399671411385,DailyLEAR-LASSO
2016-04-22,25.745833333333337,24.36515721242897,DailyLEAR-LASSO
2016-04-23,22.59875,18.97653078672434,DailyLEAR-LASSO
2016-04-24,15.549166666666666,13.109557926871236,DailyLEAR-LASSO
2016-04-25,26.487083333333334,24.653053542037906,DailyLEAR-LASSO
