origin,y_true,y_pred,model
2016-01-04,27.474583333333328,28.056048313117625,DailySARIMAX
2016-01-05,33.389166666666675,38.48714988284439,DailySARIMAX
2016-01-06,33.606249999999996,40.85013227096662,DailySARIMAX
2016-01-07,33.39541666666666,31.206422129919243,DailySARIMAX
2016-01-08,26.9675,22.46412322909647,DailySARIMAX
2016-01-09,28.89708333333333,36.07842331275188,DailySARIMAX
2016-01-10,20.562916666666666,21.141928999516644,DailySARIMAX
2016-01-11,33.61625,40.41039847493329,DailySARIMAX
2016-01-12,29.446249999999996,36.03763995630986,DailySARIMAX
2016-01-13,29.160416666666666,31.751392161541478,DailySARIMAX
2016-01-14,33.59416666666667,34.73261946928848,DailySARIMAX
2016-01-15,35.40416666666666,38.17053828015119,DailySARIMAX
2016-01-16,28.3175,31.14621080148202,DailySARIMAX
2016-01-17,27.566249999999997,27.91141759066872,DailySARIMAX
2016-01-18,38.86625000000001,39.227899406438596,DailySARIMAX
2016-01-19,48.20208333333334,37.97669489656721,DailySARIMAX
2016-01-20,48.72666666666667,43.18352638896265,DailySARIMAX
2016-01-21,52.17958333333333,48.74903360630229,DailySARIMAX
2016-01-22,33.2925,40.99301525993197,DailySARIMAX
2016-01-23,28.279583333333335,27.623706399251187,DailySARIMAX
2016-01-24,26.34500000000001,26.390598395972578,DailySARIMAX
2016-01-25,28.34041666666667,34.56462738211507,DailySARIMAX
2016-01-26,25.510416666666657,26.42488868212992,DailySARIMAX
2016-01-27,19.202499999999997,15.741344229504076,DailySARIMAX
2016-01-28,25.80208333333333,26.642281468460965,DailySARIMAX
2016-01-29,22.647500000000004,15.334259761201515,DailySARIMAX
2016-01-30,12.052083333333334,11.508970782423038,DailySARIMAX
2016-01-31,12.051249999999998,11.460098762985911,DailySARIMAX
2016-02-01,21.254166666666666,21.374126592290548,DailySARIMAX
2016-02-02,16.56958333333333,12.183232503928199,DailySARIMAX
2016-02-03,22.866666666666664,20.917293827805686,DailySARIMAX
2016-02-04,26.36333333333334,35.856842916824775,DailySARIMAX
2016-02-05,27.860416666666666,36.00368794762575,DailySARIMAX
2016-02-06,16.296249999999997,14.615302121701802,DailySARIMAX
2016-02-07,9.772916666666667,8.020136311850397,DailySARIMAX
2016-02-08,13.64125,11.883179664735422,DailySARIMAX
2016-02-09,16.152083333333334,21.142729276178166,DailySARIMAX
2016-02-10,24.32916666666667,29.727598204143277,DailySARIMAX
2016-02-11,25.71541666666667,27.516507358982395,DailySARIMAX
2016-02-12,28.591666666666672,36.432774245553155,DailySARIMAX
2016-02-13,22.936666666666667,16.585941218815805,DailySARIMAX
2016-02-14,15.366249999999999,8.15074258451818,DailySARIMAX
2016-02-15,24.527083333333334,34.70312077117197,DailySARIMAX
2016-02-16,32.368750000000006,35.33558080756143,DailySARIMAX
2016-02-17,26.089166666666667,29.779993730869673,DailySARIMAX
2016-02-18,27.86375,34.92830972676684,DailySARIMAX
2016-02-19,27.362499999999997,29.84771587428278,DailySARIMAX
2016-02-20,14.190000000000003,4.667742317822025,DailySARIMAX
2016-02-21,8.923749999999998,5.605113534105271,DailySARIMAX
2016-02-22,19.18958333333333,17.90726313633628,DailySARIMAX
2016-02-23,24.519166666666663,26.972780961906363,DailySARIMAX
2016-02-24,23.95125,24.625264082976468,DailySARIMAX
2016-02-25,27.88,30.838438793771548,DailySARIMAX
2016-02-26,27.833750000000006,30.680962532799832,DailySARIMAX
2016-02-27,23.000833333333343,22.605778091032505,DailySARIMAX
2016-02-28,18.33666666666667,18.23518461953689,DailySARIMAX
2016-02-29,23.944999999999997,25.580247041696545,DailySARIMAX
2016-03-01,24.997083333333332,28.710815277182355,DailySARIMAX
2016-03-02,24.049166666666668,23.38879482101891,DailySARIMAX
2016-03-03,28.190416666666664,31.648825034808418,DailySARIMAX
2016-03-04,24.883749999999996,23.981521583944705,DailySARIMAX
2016-03-05,23.12625,21.081180521374623,DailySARIMAX
2016-03-06,21.333750000000006,17.80526728061654,DailySARIMAX
2016-03-07,29.422916666666666,31.271849205036812,DailySARIMAX
2016-03-08,28.36375000000001,31.357726514125787,DailySARIMAX
2016-03-09,25.749166666666664,22.897910554948552,DailySARIMAX
2016-03-10,26.155,28.58878768756637,DailySARIMAX
2016-03-11,27.92250000000001,30.006257014345355,DailySARIMAX
