origin,hour,y_true,y_pred,model
2016-01-11,0,21.95,21.769217049810724,LEAR-w1456
2016-01-11,1,20.04,20.839376310425198,LEAR-w1456
2016-01-11,2,19.78,20.67786294166021,LEAR-w1456
2016-01-11,3,19.36,19.549159903089933,LEAR-w1456
2016-01-11,4,19.56,20.410330793805983,LEAR-w1456
2016-01-11,5,21.67,24.202785361713207,LEAR-w1456
2016-01-11,6,28.5,34.08835894306039,LEAR-w1456
2016-01-11,7,41.61,46.96174137397205,LEAR-w1456
2016-01-11,8,45.93,49.774673034434656,LEAR-w1456
2016-01-11,9,44.0,49.65105869314043,LEAR-w1456
2016-01-11,10,41.94,48.13566362878669,LEAR-w1456
2016-01-11,11,41.96,48.40054144185513,LEAR-w1456
2016-01-11,12,42.33,47.00470051822689,LEAR-w1456
2016-01-11,13,42.1,45.28772702565413,LEAR-w1456
2016-01-11,14,39.88,43.345680542542084,LEAR-w1456
2016-01-11,15,37.5,42.92530918750188,LEAR-w1456
2016-01-11,16,37.95,44.06633743615219,LEAR-w1456
2016-01-11,17,44.69,49.3629173899339,LEAR-w1456
2016-01-11,18,42.88,49.919847966108094,LEAR-w1456
2016-01-11,19,40.0,46.02553460577047,LEAR-w1456
2016-01-11,20,33.09,41.37729591266229,LEAR-w1456
2016-01-11,21,27.93,35.44356508597661,LEAR-w1456
2016-01-11,22,28.0,33.37021187817782,LEAR-w1456
2016-01-11,23,24.14,26.682697185273845,LEAR-w1456
2016-01-12,0,21.51,23.56436983491721,LEAR-w1456
2016-01-12,1,19.81,22.53787719861953,LEAR-w1456
2016-01-12,2,19.1,21.693367880386784,LEAR-w1456
2016-01-12,3,15.74,20.979390456409938,LEAR-w1456
2016-01-12,4,15.54,21.51178717096127,LEAR-w1456
2016-01-12,5,20.19,23.38381307831873,LEAR-w1456
2016-01-12,6,24.38,29.60997574859253,LEAR-w1456
2016-01-12,7,35.92,40.725845315050265,LEAR-w1456
2016-01-12,8,40.5,43.072994505970044,LEAR-w1456
2016-01-12,9,41.0,41.87968914436141,LEAR-w1456
2016-01-12,10,38.66,40.067733638081165,LEAR-w1456
2016-01-12,11,36.46,39.9454843771328,LEAR-w1456
2016-01-12,12,35.0,38.292829076301906,LEAR-w1456
2016-01-12,13,33.3,37.2758338260925,LEAR-w1456
2016-01-12,14,32.21,36.67791620494662,LEAR-w1456
2016-01-12,15,33.0,37.047382081152996,LEAR-w1456
2016-01-12,16,36.08,38.965208194216224,LEAR-w1456
2016-01-12,17,41.94,44.66816175309768,LEAR-w1456
2016-01-12,18,40.33,44.795456294819644,LEAR-w1456
2016-01-12,19,29.69,41.158327264983406,LEAR-w1456
2016-01-12,20,26.05,34.404536774332705,LEAR-w1456
2016-01-12,21,24.76,29.99065938838284,LEAR-w1456
2016-01-12,22,24.03,28.71915595866066,LEAR-w1456
2016-01-12,23,21.51,23.209364319690348,LEAR-w1456
2016-01-13,0,21.0,18.121440422038432,LEAR-w1456
2016-01-13,1,19.66,16.736129956315374,LEAR-w1456
2016-01-13,2,18.13,14.784324875639832,LEAR-w1456
2016-01-13,3,15.3,14.406875842282236,LEAR-w1456
2016-01-13,4,18.05,15.908519754853085,LEAR-w1456
2016-01-13,5,20.83,18.487743341288866,LEAR-w1456
2016-01-13,6,24.1,24.57599305671095,LEAR-w1456
2016-01-13,7,27.87,33.34554294020365,LEAR-w1456
2016-01-13,8,29.98,34.24664448969878,LEAR-w1456
2016-01-13,9,30.73,32.79894099929786,LEAR-w1456
2016-01-13,10,31.45,33.32508346528866,LEAR-w1456
2016-01-13,11,33.56,34.019011704902226,LEAR-w1456
2016-01-13,12,33.99,33.661480478520815,LEAR-w1456
2016-01-13,13,34.09,33.79459066172349,LEAR-w1456
2016-01-13,14,34.02,34.333946317309646,LEAR-w1456
2016-01-13,15,37.44,36.27952388806096,LEAR-w1456
2016-01-13,16,39.58,37.81918438003602,LEAR-w1456
2016-01-13,17,43.0,45.178815141577395,LEAR-w1456
2016-01-13,18,42.22,47.267915809584174,LEAR-w1456
2016-01-13,19,38.86,42.57528991141188,LEAR-w1456
2016-01-13,20,29.62,37.308819806505426,LEAR-w1456
2016-01-13,21,26.97,33.08760445242765,LEAR-w1456
2016-01-13,22,25.88,31.831389285404583,LEAR-w1456
2016-01-13,23,23.52,27.4018762877158,LEAR-w1456
2016-01-14,0,24.29,23.32495920311254,LEAR-w1456
2016-01-14,1,23.06,22.148190476676852,LEAR-w1456
2016-01-14,2,22.22,20.785551461836352,LEAR-w1456
2016-01-14,3,22.03,20.651460445918904,LEAR-w1456
2016-01-14,4,22.53,22.239161615937522,LEAR-w1456
2016-01-14,5,23.9,24.225497525868466,LEAR-w1456
2016-01-14,6,29.99,29.742481083591926,LEAR-w1456
2016-01-14,7,44.07,39.31943525580854,LEAR-w1456
2016-01-14,8,44.99,40.81606943072429,LEAR-w1456
2016-01-14,9,41.39,38.30147354456691,LEAR-w1456
2016-01-14,10,34.95,35.246730399802416,LEAR-w1456
2016-01-14,11,33.18,35.157401418537745,LEAR-w1456
2016-01-14,12,31.17,33.61817320038905,LEAR-w1456
2016-01-14,13,33.52,34.49743143691332,LEAR-w1456
2016-01-14,14,39.97,35.8756547682594,LEAR-w1456
2016-01-14,15,42.99,39.04739124237963,LEAR-w1456
2016-01-14,16,42.34,39.43151719254067,LEAR-w1456
2016-01-14,17,45.5,44.93264238316774,LEAR-w1456
2016-01-14,18,41.06,44.70014842707962,LEAR-w1456
2016-01-14,19,40.02,39.55307954931126,LEAR-w1456
2016-01-14,20,38.34,33.884271476193106,LEAR-w1456
2016-01-14,21,30.86,30.639145524855103,LEAR-w1456
2016-01-14,22,28.16,31.290363225622784,LEAR-w1456
2016-01-14,23,25.73,27.68518043716719,LEAR-w1456
2016-01-15,0,24.58,23.809924765468633,LEAR-w1456
2016-01-15,1,25.03,23.896913587843123,LEAR-w1456
2016-01-15,2,24.36,23.18563096062524,LEAR-w1456
2016-01-15,3,23.5,22.87213516203708,LEAR-w1456
2016-01-15,4,22.94,23.892333681734698,LEAR-w1456
2016-01-15,5,23.17,25.450908227281744,LEAR-w1456
2016-01-15,6,26.35,32.329108254867975,LEAR-w1456
2016-01-15,7,40.9,43.713083544455124,LEAR-w1456
2016-01-15,8,45.21,46.31601594884166,LEAR-w1456
2016-01-15,9,45.46,45.27497018406249,LEAR-w1456
2016-01-15,10,45.99,44.21563102454371,LEAR-w1456
2016-01-15,11,46.95,44.45778244885998,LEAR-w1456
2016-01-15,12,44.0,42.326281650662594,LEAR-w1456
2016-01-15,13,42.05,40.800362938088625,LEAR-w1456
2016-01-15,14,39.99,39.941536311277176,LEAR-w1456
2016-01-15,15,37.65,40.29081146740039,LEAR-w1456
2016-01-15,16,38.0,42.551012430980734,LEAR-w1456
2016-01-15,17,45.26,49.1195433655884,LEAR-w1456
2016-01-15,18,48.04,50.000906485078396,LEAR-w1456
2016-01-15,19,44.36,45.858533966243805,LEAR-w1456
2016-01-15,20,34.38,41.865548796046895,LEAR-w1456
2016-01-15,21,29.34,36.515203402120626,LEAR-w1456
2016-01-15,22,27.17,36.031532091878844,LEAR-w1456
2016-01-15,23,25.02,31.630204013259135,LEAR-w1456
2016-01-16,0,27.13,28.285060034642704,LEAR-w1456
2016-01-16,1,26.37,26.88321339838082,LEAR-w1456
2016-01-16,2,25.58,25.781706639414544,LEAR-w1456
2016-01-16,3,24.73,25.333806991780897,LEAR-w1456
2016-01-16,4,24.08,24.97444746755571,LEAR-w1456
2016-01-16,5,25.32,24.03424154734491,LEAR-w1456
2016-01-16,6,24.77,21.23959517643672,LEAR-w1456
2016-01-16,7,25.03,27.96620560381242,LEAR-w1456
2016-01-16,8,27.55,32.36453279637289,LEAR-w1456
2016-01-16,9,32.4,34.362963478219385,LEAR-w1456
